6.643	31.316999	51.902999
19.855998	51.829998	50.661998
20.951	63.291	46.427997
22.775999	78.182998	33.871997
49.931999	53.946998	-4.745
44.967998	27.958999	-19.271999
12.994	-11.461	-22.337999
-14.016	-5.621	-17.958
-14.527	-2.847	-19.052999
-2.847	-15.403	-14.965001
3.212	-22.702999	12.045001
2.993	18.25	49.493999
6.205	46.135997	52.924999
8.249	48.982997	52.778999
2.993	17.593	49.347999
-0.438	-23.871	1.533
3.431	-13.067	-19.563999
22.629999	-5.548	-22.264999
34.820999	-10.585	-8.979001
33.069	5.767	36.718997
24.09	40.734001	50.881
27.739999	54.166	48.544998
33.141998	58.837997	45.187
28.031999	70.809997	40.368999
26.791	76.066001	35.550998
41.536998	70.664001	2.263
28.323999	12.483	-28.031999
15.403	-7.811	-24.236
-11.972001	-5.84	-18.833999
-12.775	-5.84	-18.104
-1.752	-22.775999	4.672
6.716	-0.073	41.390998
7.665	18.104	49.712997
12.775	49.639999	52.486999
18.031	55.041999	51.099998
15.987	48.326	52.705997
10.220001	-5.256	37.741001
-1.46	-21.826999	13.651
-10.001	-3.942	-20.659
8.541	-2.774	-26.279998
17.885	-1.971	-25.695999
26.499	6.789	-26.937
28.469999	8.03	-27.302
31.316999	14.965001	-27.083
30.878999	-1.679	-22.629999
27.447999	-21.17	4.526
26.425998	-19.417999	17.155
32.193	-11.753001	25.549999
32.119998	-8.249	29.638
15.476	-0.584	42.34
2.263	1.679	43.507999
-3.65	3.431	42.996997
-12.118	27.447999	48.252998
-10.585	40.952999	49.420997
-7.738	41.974998	50.151
10.658	10.001	45.333
22.191999	-7.957	29.638
29.345998	-16.132999	2.847
28.323999	-10.147001	-16.351999
35.04	-8.103	-13.14
39.930999	-7.373	-5.913
38.689998	-9.344	-1.46
50.589	7.665	-6.132
42.777999	49.201999	-15.987
27.520999	60.298	-19.782999
29.491998	60.516998	-18.833999
55.479999	22.629999	-3.723
43.507999	-4.453	-5.986
13.651	-23.213998	-4.453
10.585	-19.782999	22.994998
13.14	-11.315	33.725997
30.368	-3.066	36.134998
36.937999	0.292	34.456001
31.389999	-1.825	36.5
29.345998	-8.468	30.149
31.316999	-8.687001	28.688999
23.286998	2.19	41.026
-10.512001	21.315999	45.989997
-22.921998	25.914999	38.763
-33.871997	26.133998	23.725
-22.264999	14.089	36.864997
0.292	6.059	44.165
23.213998	-11.972001	29.199998
38.325	-3.869	27.520999
38.763	4.891	34.236999
33.798999	29.053998	47.158
32.777	43.653999	48.326
32.777	43.653999	48.326
22.556999	59.202999	47.596
16.132999	61.246997	47.596
2.117	72.343002	40.076999
-1.825	74.021995	36.645999
2.263	75.774002	36.5
-1.387	70.225997	40.003997
-10.804	54.676998	42.194
-11.680001	49.931999	42.631999
-11.899001	52.705997	42.777999
-6.205	63.071998	42.777999
16.205999	73.729995	39.930999
9.271	64.678001	45.989997
12.045001	57.013	49.347999
8.614001	30.003	50.953998
1.825	3.358	41.464
-2.263	-7.811	31.900999
2.847	-20.586	13.213
6.716	-21.607999	-4.234
6.716	-21.607999	-4.234
44.749	0.949	-11.753001
41.098999	10.804	-20.878
35.842998	15.184	-25.549999
14.965001	-0.876	-27.593999
-0.146	-3.285	-25.403999
-20.805	-14.162	7.446
-12.118	-17.155	17.593
13.14	-16.570999	26.645
3.796	0.803	42.412998
-6.059	14.6	47.158
-18.25	43.873001	45.187
-26.133998	20.951	38.033
-20.659	12.629	39.127998
-17.593	17.666	42.996997
8.760001	24.673999	51.245998
37.302997	41.244998	45.259998
53.946998	43.653999	27.083
57.159	24.454999	2.628
57.159	24.454999	2.628
10.804	2.993	-27.666999
10.585	4.745	-26.791
9.855	-1.022	-23.579
7.884	-20.513	-3.65
3.212	-20.951	13.432001
-2.263	-1.022	38.397998
-1.387	12.921	45.625
-2.628	41.318	50.515998
-8.541	19.198999	45.770999
-5.402	7.884	42.266998
2.92	31.462999	49.785999
-2.044	52.998001	47.888
4.307	61.465999	47.158
27.593999	55.552997	47.960998
55.333999	12.629	3.139
27.958999	5.11	-26.864
12.483	-2.628	-27.812999
4.526	-7.665	-25.549999
1.387	-23.871	-6.57
7.957	-26.279998	3.723
9.563	-26.206998	6.351
-1.095	-24.819999	10.074
-22.848999	-12.556	4.672
-21.315999	-12.629	-4.526
13.87	-8.468	-24.600999
25.841999	-10.95	-19.563999
24.236	-11.534	29.564998
-1.387	20.44	50.005001
-3.942	23.579	49.859001
13.724	18.541999	48.690998
30.368	34.894001	49.055999
47.742	40.295997	37.521999
52.705997	14.6	-6.132
31.170999	-5.986	-18.687999
-1.898	-6.132	-21.461999
-18.687999	4.818	-14.965001
-20.367	6.57	-14.673
-9.709	-3.285	-16.935998
18.25	-14.892001	18.468999
17.374	3.431	38.105998
6.424	37.521999	49.420997
2.701	57.451	47.084999
3.577	66.575996	43.653999
2.774	68.693	42.996997
1.606	60.006	47.084999
19.636999	8.395	42.558998
22.191999	-10.585	-15.914
10.293001	6.643	-26.718
4.453	16.570999	-28.542999
5.767	20.878	-29.784
7.227	12.045001	-29.418998
23.36	-19.782999	-3.358
25.038999	-11.169	27.520999
24.892999	29.199998	49.931999
31.389999	62.779998	44.311
31.681999	60.152	45.405998
41.756	2.336	28.177999
14.965001	7.811	-28.615999
17.812	8.760001	-28.469999
44.821998	-4.234	5.621
25.403999	34.163997	49.347999
17.008998	46.135997	51.465
11.315	63.947998	47.596
4.599	67.525001	44.749
-9.782	60.152	42.120998
-15.695	52.998001	39.784999
-15.622	60.370998	37.156997
30.149	77.160995	0.876
45.113998	6.643	-14.454
19.490999	-19.271999	-10.147001
-1.898	-5.329	-21.388999
2.555	-5.183	-21.972999
26.425998	-12.118	21.097
9.198	46.354999	50.151
8.760001	59.494998	48.18
17.52	65.262001	46.500999
11.169	59.568	48.326
8.541	59.422	47.596
24.163	73.145996	39.273998
57.961997	43.727001	9.125
51.245998	3.869	-1.752
-6.789	-17.228	-12.702
-4.672	-15.111001	-15.987
10.147001	-22.702999	-8.833001
28.980998	-6.205	31.973999
26.791	13.286001	45.405998
12.994	36.426998	53.29
5.548	27.447999	51.902999
9.855	24.600999	50.735
22.045999	43.507999	50.369998
34.456001	56.429	44.895
55.990997	26.499	-3.65
11.899001	-21.753999	-8.979001
-2.555	-17.52	-11.169
8.906001	-18.322999	-7.665
8.249	0.438	38.981998
7.446	20.001998	48.106998
18.322999	45.113998	48.763999
44.165	54.968997	35.404998
57.159	30.003	6.862
24.163	-7.884	-19.417999
13.213	-10.074	-20.220998
5.402	-11.315	-18.541999
10.804	-14.819001	-16.351999
13.286001	-14.965001	-16.059999
11.534	-13.213	-18.177
10.731	-12.045001	-19.490999
12.118	-12.702	-19.052999
15.33	-13.359001	-18.979999
17.958	-13.286001	-18.614999
28.323999	-16.935998	-8.979001
41.61	4.015	30.513999
33.433998	38.471	47.814998
34.456001	59.056999	44.603
37.959999	28.542999	44.675998
40.952999	-1.971	25.476999
30.878999	-14.454	-10.366001
29.93	-12.264	-13.943
30.513999	-11.388	-14.381
33.069	-10.147001	-13.432001
35.624	-10.147001	-10.439001
40.514999	-8.249	14.673
21.826999	18.395999	48.034
14.308	33.871997	52.705997
13.724	35.842998	52.998001
15.257	16.716999	49.055999
15.768	11.607	46.938999
15.184	10.220001	46.720001
16.716999	6.424	44.457
21.534999	-18.177	21.243
1.679	-4.234	-25.330999
3.65	0.365	-27.01
17.52	-2.847	-24.746999
27.739999	-5.986	-19.271999
30.003	-5.183	-18.687999
41.390998	-6.059	-6.57
47.230998	-2.92	7.081
47.742	-1.241	11.826001
47.522998	-0.511	14.892001
47.668998	-0.292	16.497999
39.493	3.942	32.485
16.205999	15.768	48.690998
19.563999	4.745	43.507999
-6.57	-19.928998	-10.439001
-16.643999	2.555	-20.951
-16.278999	1.168	-20.951
-15.987	-17.081998	-1.679
-16.497999	-17.52	2.263
-21.972999	-13.432001	6.862
10.001	-23.871	16.059999
34.163997	-3.066	32.339
26.060998	32.047	50.735
19.490999	38.909	52.340999
24.017	39.127998	50.953998
28.542999	49.128997	48.252998
29.053998	50.881	46.866001
32.995998	51.611	44.675998
56.867	33.652999	14.016
41.61	4.672	-14.527
-6.716	-5.621	-17.008998
-10.293001	-14.089	-8.468
7.3	-23.067998	8.249
9.855	10.439001	46.500999
13.067	0.146	40.441997
21.534999	-18.979999	16.059999
32.265998	-14.819001	7.665
36.937999	-3.066	24.381999
44.749	4.964	24.965999
51.829998	4.526	6.424
42.412998	-7.957	-4.307
3.285	-21.607999	-10.220001
18.322999	1.533	-27.302
29.564998	8.468	-26.060998
30.440999	27.229	-27.958999
26.352998	26.352998	-29.857
27.812999	11.169	-28.615999
21.899999	-19.490999	-11.826001
2.774	-20.513	-12.191
25.987998	-12.045001	-16.570999
33.725997	1.168	34.674999
20.147998	17.155	47.960998
14.235	35.04	52.559997
6.059	17.008998	48.982997
6.424	-11.461	32.047
10.439001	-13.651	-18.104
12.118	0.073	-26.425998
23.944	11.315	-28.980998
43.069999	21.826999	-21.17
51.683998	25.111999	-11.899001
46.208999	-1.752	-6.935
24.965999	-15.914	-14.162
6.351	4.38	-29.053998
13.724	9.417	-29.93
24.600999	8.103	-27.447999
21.097	2.92	-27.01
-9.563	-0.949	-21.388999
-21.17	-6.059	-9.636
0.73	-25.257999	3.577
16.059999	-25.695999	-0.584
